GEO_ID,NAME,B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E
Geography,Geographic Area Name,Total Population,"U.S. citizen, born in the United States","U.S. citizen, born in Puerto Rico or U.S. Island Areas","U.S. citizen, born abroad of American parent(s)",U.S. citizen by naturalization,Not a U.S. citizen
1400000US06037320101,"Census Tract 3201.01, Los Angeles County, California",3568,2504,0,5,744,315
1400000US06037320102,"Census Tract 3201.02, Los Angeles County, California",3683,2180,0,83,849,571
1400000US06037320201,"Census Tract 3202.01, Los Angeles County, California",4135,2191,0,0,807,1137
1400000US06037320202,"Census Tract 3202.02, Los Angeles County, California",6297,3863,22,0,1193,1219
1400000US06037320300,"Census Tract 3203, Los Angeles County, California",6403,3993,9,188,1092,1121
1400000US06037400205,"Census Tract 4002.05, Los Angeles County, California",2523,1847,0,10,512,154
1400000US06037400206,"Census Tract 4002.06, Los Angeles County, California",5756,4613,0,17,838,288
1400000US06037400207,"Census Tract 4002.07, Los Angeles County, California",4759,3941,0,0,728,90
1400000US06037400208,"Census Tract 4002.08, Los Angeles County, California",1160,836,0,59,180,85
1400000US06037400209,"Census Tract 4002.09, Los Angeles County, California",4302,3537,0,65,558,142
1400000US06037400304,"Census Tract 4003.04, Los Angeles County, California",7839,6037,17,33,1125,627
1400000US06037400402,"Census Tract 4004.02, Los Angeles County, California",4181,3357,0,19,415,390
1400000US06037400403,"Census Tract 4004.03, Los Angeles County, California",4291,3788,0,21,458,24
1400000US06037400404,"Census Tract 4004.04, Los Angeles County, California",4179,3636,0,87,396,60
1400000US06037400501,"Census Tract 4005.01, Los Angeles County, California",2031,1693,0,8,228,102
1400000US06037400602,"Census Tract 4006.02, Los Angeles County, California",4699,3473,0,36,683,507
1400000US06037400603,"Census Tract 4006.03, Los Angeles County, California",5000,3613,12,29,1056,290
1400000US06037400605,"Census Tract 4006.05, Los Angeles County, California",7777,5656,0,93,1274,754
1400000US06037400801,"Census Tract 4008.01, Los Angeles County, California",7252,5475,15,142,1189,431
1400000US06037401001,"Census Tract 4010.01, Los Angeles County, California",2736,2344,0,12,322,58
1400000US06037401002,"Census Tract 4010.02, Los Angeles County, California",4270,3496,0,35,393,346
1400000US06037401101,"Census Tract 4011.01, Los Angeles County, California",5704,4426,26,82,743,427
1400000US06037401102,"Census Tract 4011.02, Los Angeles County, California",4207,3315,0,74,316,502
1400000US06037401201,"Census Tract 4012.01, Los Angeles County, California",3625,2916,0,7,525,177
1400000US06037401202,"Census Tract 4012.02, Los Angeles County, California",4790,3726,0,52,837,175
1400000US06037401203,"Census Tract 4012.03, Los Angeles County, California",5169,3868,9,59,697,536
1400000US06037401303,"Census Tract 4013.03, Los Angeles County, California",2209,1410,0,10,668,121
1400000US06037401304,"Census Tract 4013.04, Los Angeles County, California",5500,4106,0,111,1102,181
1400000US06037401311,"Census Tract 4013.11, Los Angeles County, California",6929,5871,0,28,662,368
1400000US06037401312,"Census Tract 4013.12, Los Angeles County, California",4937,3575,0,89,884,389
1400000US06037401500,"Census Tract 4015, Los Angeles County, California",5876,5031,0,35,557,253
1400000US06037401601,"Census Tract 4016.01, Los Angeles County, California",5368,4595,19,77,538,139
1400000US06037401602,"Census Tract 4016.02, Los Angeles County, California",6088,4629,0,70,814,575
1400000US06037401705,"Census Tract 4017.05, Los Angeles County, California",2946,2556,0,8,311,71
1400000US06037401706,"Census Tract 4017.06, Los Angeles County, California",4221,3066,10,31,619,495
1400000US06037401707,"Census Tract 4017.07, Los Angeles County, California",8464,5312,11,117,1534,1490
1400000US06037401801,"Census Tract 4018.01, Los Angeles County, California",4547,3450,0,89,693,315
1400000US06037401802,"Census Tract 4018.02, Los Angeles County, California",3718,3101,0,10,537,70
1400000US06037401901,"Census Tract 4019.01, Los Angeles County, California",3752,3004,0,38,161,549
1400000US06037401902,"Census Tract 4019.02, Los Angeles County, California",6262,5382,0,103,487,290
1400000US06037402001,"Census Tract 4020.01, Los Angeles County, California",3777,2789,0,39,681,268
1400000US06037402002,"Census Tract 4020.02, Los Angeles County, California",4010,3527,4,19,301,159
1400000US06037402101,"Census Tract 4021.01, Los Angeles County, California",4978,3399,9,50,756,764
1400000US06037402102,"Census Tract 4021.02, Los Angeles County, California",4999,3599,0,0,889,511
1400000US06037402200,"Census Tract 4022, Los Angeles County, California",6808,5154,0,14,1060,580
1400000US06037402301,"Census Tract 4023.01, Los Angeles County, California",5275,3453,0,41,855,926
1400000US06037402303,"Census Tract 4023.03, Los Angeles County, California",3941,2675,0,25,454,787
1400000US06037402304,"Census Tract 4023.04, Los Angeles County, California",4435,2771,13,14,488,1149
1400000US06037402403,"Census Tract 4024.03, Los Angeles County, California",5703,4189,0,29,611,874
1400000US06037402404,"Census Tract 4024.04, Los Angeles County, California",2513,2201,4,19,99,190
1400000US06037402405,"Census Tract 4024.05, Los Angeles County, California",2324,1278,0,52,410,584
1400000US06037402406,"Census Tract 4024.06, Los Angeles County, California",4737,3028,0,44,869,796
1400000US06037402501,"Census Tract 4025.01, Los Angeles County, California",5100,3277,0,21,696,1106
1400000US06037402503,"Census Tract 4025.03, Los Angeles County, California",4427,2664,0,47,601,1115
1400000US06037402504,"Census Tract 4025.04, Los Angeles County, California",2580,1470,0,19,467,624
1400000US06037402601,"Census Tract 4026.01, Los Angeles County, California",2941,1730,0,189,270,752
1400000US06037402602,"Census Tract 4026.02, Los Angeles County, California",4679,3439,0,29,922,289
1400000US06037402702,"Census Tract 4027.02, Los Angeles County, California",5424,3652,0,35,466,1271
1400000US06037402703,"Census Tract 4027.03, Los Angeles County, California",5674,4045,0,10,874,745
1400000US06037402705,"Census Tract 4027.05, Los Angeles County, California",3446,2441,12,9,612,372
1400000US06037402706,"Census Tract 4027.06, Los Angeles County, California",3782,2754,16,4,499,509
1400000US06037402801,"Census Tract 4028.01, Los Angeles County, California",4918,2876,0,0,553,1489
1400000US06037402803,"Census Tract 4028.03, Los Angeles County, California",3542,1887,0,91,537,1027
1400000US06037402804,"Census Tract 4028.04, Los Angeles County, California",4387,2712,0,22,603,1050
1400000US06037402902,"Census Tract 4029.02, Los Angeles County, California",7282,3990,16,97,1338,1841
1400000US06037402903,"Census Tract 4029.03, Los Angeles County, California",3868,2457,0,3,707,701
1400000US06037402904,"Census Tract 4029.04, Los Angeles County, California",3673,2571,0,18,511,573
1400000US06037403000,"Census Tract 4030, Los Angeles County, California",7280,4794,0,142,1352,992
1400000US06037403305,"Census Tract 4033.05, Los Angeles County, California",2216,1006,6,63,903,238
1400000US06037403316,"Census Tract 4033.16, Los Angeles County, California",7112,4360,0,58,2033,661
1400000US06037403317,"Census Tract 4033.17, Los Angeles County, California",5228,3296,0,25,1502,405
1400000US06037403318,"Census Tract 4033.18, Los Angeles County, California",5880,3761,0,35,1662,422
1400000US06037403319,"Census Tract 4033.19, Los Angeles County, California",4273,2331,0,56,1154,732
1400000US06037403320,"Census Tract 4033.20, Los Angeles County, California",5301,2691,8,79,1929,594
1400000US06037403321,"Census Tract 4033.21, Los Angeles County, California",5407,3172,8,84,1602,541
1400000US06037403323,"Census Tract 4033.23, Los Angeles County, California",5524,2491,28,93,1779,1133
1400000US06037403324,"Census Tract 4033.24, Los Angeles County, California",7121,3490,0,0,2694,937
1400000US06037403325,"Census Tract 4033.25, Los Angeles County, California",5103,2481,25,64,1665,868
1400000US06037403326,"Census Tract 4033.26, Los Angeles County, California",2346,1284,4,43,744,271
1400000US06037403327,"Census Tract 4033.27, Los Angeles County, California",2394,1576,0,51,584,183
1400000US06037403328,"Census Tract 4033.28, Los Angeles County, California",5742,3151,0,95,1843,653
1400000US06037403401,"Census Tract 4034.01, Los Angeles County, California",4893,2519,0,87,1585,702
1400000US06037403402,"Census Tract 4034.02, Los Angeles County, California",3423,1860,0,54,1026,483
1400000US06037403403,"Census Tract 4034.03, Los Angeles County, California",5181,2458,11,121,2020,571
1400000US06037403404,"Census Tract 4034.04, Los Angeles County, California",2282,1179,0,15,727,361
1400000US06037403407,"Census Tract 4034.07, Los Angeles County, California",2205,814,0,30,1090,271
1400000US06037403408,"Census Tract 4034.08, Los Angeles County, California",6354,3096,0,11,2816,431
1400000US06037403409,"Census Tract 4034.09, Los Angeles County, California",4303,2391,0,35,1395,482
1400000US06037403500,"Census Tract 4035, Los Angeles County, California",1518,961,0,20,354,183
1400000US06037403601,"Census Tract 4036.01, Los Angeles County, California",7557,5622,30,94,1233,578
1400000US06037403702,"Census Tract 4037.02, Los Angeles County, California",4353,3603,0,14,670,66
1400000US06037403703,"Census Tract 4037.03, Los Angeles County, California",4765,3698,10,50,846,161
1400000US06037403721,"Census Tract 4037.21, Los Angeles County, California",5430,4136,0,15,732,547
1400000US06037403722,"Census Tract 4037.22, Los Angeles County, California",5558,4164,0,65,749,580
1400000US06037403801,"Census Tract 4038.01, Los Angeles County, California",5947,4683,0,8,874,382
1400000US06037403802,"Census Tract 4038.02, Los Angeles County, California",6681,5232,18,7,957,467
1400000US06037403901,"Census Tract 4039.01, Los Angeles County, California",2955,2387,0,11,476,81
1400000US06037403902,"Census Tract 4039.02, Los Angeles County, California",5268,4056,0,18,693,501
1400000US06037404000,"Census Tract 4040, Los Angeles County, California",4561,3609,0,43,690,219
1400000US06037404100,"Census Tract 4041, Los Angeles County, California",6076,3637,10,68,1074,1287
1400000US06037404201,"Census Tract 4042.01, Los Angeles County, California",3341,2311,0,41,570,419
1400000US06037404203,"Census Tract 4042.03, Los Angeles County, California",4391,3386,13,54,574,364
1400000US06037404301,"Census Tract 4043.01, Los Angeles County, California",5631,3676,0,84,745,1126
1400000US06037404302,"Census Tract 4043.02, Los Angeles County, California",2146,1365,0,17,431,333
1400000US06037404401,"Census Tract 4044.01, Los Angeles County, California",3779,2634,4,13,526,602
1400000US06037404402,"Census Tract 4044.02, Los Angeles County, California",4685,3141,42,23,975,504
1400000US06037404501,"Census Tract 4045.01, Los Angeles County, California",2989,2017,6,3,358,605
1400000US06037404503,"Census Tract 4045.03, Los Angeles County, California",2812,1703,4,16,638,451
1400000US06037404504,"Census Tract 4045.04, Los Angeles County, California",5026,2811,45,85,735,1350
1400000US06037404600,"Census Tract 4046, Los Angeles County, California",1359,1070,5,28,131,125
1400000US06037404701,"Census Tract 4047.01, Los Angeles County, California",5787,3035,0,88,1493,1171
1400000US06037404702,"Census Tract 4047.02, Los Angeles County, California",5046,2715,0,16,1280,1035
1400000US06037404703,"Census Tract 4047.03, Los Angeles County, California",3282,1934,0,0,737,611
1400000US06037404804,"Census Tract 4048.04, Los Angeles County, California",4396,2316,0,0,1222,858
1400000US06037404805,"Census Tract 4048.05, Los Angeles County, California",2795,1074,0,13,856,852
1400000US06037404806,"Census Tract 4048.06, Los Angeles County, California",6085,3597,17,26,1325,1120
1400000US06037404901,"Census Tract 4049.01, Los Angeles County, California",5986,3154,0,0,1749,1083
1400000US06037404902,"Census Tract 4049.02, Los Angeles County, California",3596,1836,0,54,1101,605
1400000US06037404903,"Census Tract 4049.03, Los Angeles County, California",2366,1289,0,29,718,330
1400000US06037405001,"Census Tract 4050.01, Los Angeles County, California",5691,3211,0,43,1535,902
1400000US06037405002,"Census Tract 4050.02, Los Angeles County, California",3195,1657,16,60,818,644
1400000US06037405101,"Census Tract 4051.01, Los Angeles County, California",5185,2796,28,64,1007,1290
1400000US06037405102,"Census Tract 4051.02, Los Angeles County, California",5592,2958,8,56,1319,1251
1400000US06037405201,"Census Tract 4052.01, Los Angeles County, California",5131,3085,0,44,1092,910
1400000US06037405202,"Census Tract 4052.02, Los Angeles County, California",4815,3050,0,9,857,899
1400000US06037405203,"Census Tract 4052.03, Los Angeles County, California",2963,1687,0,25,672,579
1400000US06037405301,"Census Tract 4053.01, Los Angeles County, California",3098,2127,6,34,564,367
1400000US06037405302,"Census Tract 4053.02, Los Angeles County, California",5780,4223,0,24,1015,518
1400000US06037405400,"Census Tract 4054, Los Angeles County, California",4943,3457,0,102,922,462
1400000US06037405500,"Census Tract 4055, Los Angeles County, California",6491,4397,0,25,1339,730
1400000US06037405600,"Census Tract 4056, Los Angeles County, California",5783,4110,0,12,1221,440
1400000US06037405701,"Census Tract 4057.01, Los Angeles County, California",4104,2779,13,17,869,426
1400000US06037405702,"Census Tract 4057.02, Los Angeles County, California",5349,3169,36,7,1353,784
1400000US06037405800,"Census Tract 4058, Los Angeles County, California",5798,3689,23,35,1214,837
1400000US06037405900,"Census Tract 4059, Los Angeles County, California",4260,2999,0,70,806,385
1400000US06037406000,"Census Tract 4060, Los Angeles County, California",5455,3933,22,51,981,468
1400000US06037406101,"Census Tract 4061.01, Los Angeles County, California",3146,2559,0,35,383,169
1400000US06037406103,"Census Tract 4061.03, Los Angeles County, California",8191,6386,0,68,1183,554
1400000US06037406201,"Census Tract 4062.01, Los Angeles County, California",3698,2062,0,21,1044,571
1400000US06037406300,"Census Tract 4063, Los Angeles County, California",6435,3689,0,92,1983,671
1400000US06037406413,"Census Tract 4064.13, Los Angeles County, California",6474,4404,0,77,1562,431
1400000US06037406500,"Census Tract 4065, Los Angeles County, California",6842,4180,0,45,1809,808
1400000US06037406601,"Census Tract 4066.01, Los Angeles County, California",5122,3440,0,18,1398,266
1400000US06037406602,"Census Tract 4066.02, Los Angeles County, California",5031,3185,9,42,1112,683
1400000US06037406701,"Census Tract 4067.01, Los Angeles County, California",3403,2309,0,26,726,342
1400000US06037406702,"Census Tract 4067.02, Los Angeles County, California",6525,4203,0,46,1551,725
1400000US06037406801,"Census Tract 4068.01, Los Angeles County, California",5039,3685,19,35,977,323
1400000US06037406903,"Census Tract 4069.03, Los Angeles County, California",8080,4955,26,35,2120,944
1400000US06037407001,"Census Tract 4070.01, Los Angeles County, California",5817,3093,0,153,1385,1186
1400000US06037407002,"Census Tract 4070.02, Los Angeles County, California",3446,2099,0,0,669,678
1400000US06037407101,"Census Tract 4071.01, Los Angeles County, California",4658,2938,8,15,724,973
1400000US06037407102,"Census Tract 4071.02, Los Angeles County, California",5611,2860,6,103,1401,1241
1400000US06037407201,"Census Tract 4072.01, Los Angeles County, California",3637,2191,0,54,729,663
1400000US06037407202,"Census Tract 4072.02, Los Angeles County, California",3266,2029,0,0,687,550
1400000US06037407301,"Census Tract 4073.01, Los Angeles County, California",4294,2859,0,56,861,518
1400000US06037407302,"Census Tract 4073.02, Los Angeles County, California",3535,2454,0,49,710,322
1400000US06037407400,"Census Tract 4074, Los Angeles County, California",2029,1439,0,0,452,138
1400000US06037407501,"Census Tract 4075.01, Los Angeles County, California",4212,2263,5,25,953,966
1400000US06037407502,"Census Tract 4075.02, Los Angeles County, California",3946,2528,0,11,768,639
1400000US06037407601,"Census Tract 4076.01, Los Angeles County, California",4080,2353,26,18,698,985
1400000US06037407602,"Census Tract 4076.02, Los Angeles County, California",4311,2518,0,33,900,860
1400000US06037407701,"Census Tract 4077.01, Los Angeles County, California",4284,2249,0,14,899,1122
1400000US06037407702,"Census Tract 4077.02, Los Angeles County, California",6683,4036,0,44,1676,927
1400000US06037407801,"Census Tract 4078.01, Los Angeles County, California",5299,3204,0,11,1186,898
1400000US06037407802,"Census Tract 4078.02, Los Angeles County, California",3059,1681,5,9,871,493
1400000US06037407901,"Census Tract 4079.01, Los Angeles County, California",4392,2793,0,0,924,675
1400000US06037407902,"Census Tract 4079.02, Los Angeles County, California",1680,944,5,56,587,88
1400000US06037408003,"Census Tract 4080.03, Los Angeles County, California",4631,2798,7,20,1005,801
1400000US06037408004,"Census Tract 4080.04, Los Angeles County, California",2558,1631,21,13,657,236
1400000US06037408005,"Census Tract 4080.05, Los Angeles County, California",5461,3316,0,62,1400,683
1400000US06037408006,"Census Tract 4080.06, Los Angeles County, California",3708,1841,0,23,1324,520
1400000US06037408133,"Census Tract 4081.33, Los Angeles County, California",6132,3732,0,30,1383,987
1400000US06037408134,"Census Tract 4081.34, Los Angeles County, California",2833,1520,0,30,943,340
1400000US06037408135,"Census Tract 4081.35, Los Angeles County, California",4395,1928,0,31,1543,893
1400000US06037408136,"Census Tract 4081.36, Los Angeles County, California",3659,2078,0,4,1186,391
1400000US06037408137,"Census Tract 4081.37, Los Angeles County, California",4318,2488,17,0,1255,558
1400000US06037408138,"Census Tract 4081.38, Los Angeles County, California",5388,3555,0,14,1003,816
1400000US06037408139,"Census Tract 4081.39, Los Angeles County, California",4676,2377,0,94,1102,1103
1400000US06037408140,"Census Tract 4081.40, Los Angeles County, California",4011,2171,0,16,805,1019
1400000US06037408141,"Census Tract 4081.41, Los Angeles County, California",4685,2731,0,34,859,1061
1400000US06037408212,"Census Tract 4082.12, Los Angeles County, California",4936,2274,22,37,1742,861
1400000US06037408213,"Census Tract 4082.13, Los Angeles County, California",6184,2537,0,43,1908,1696
1400000US06037408301,"Census Tract 4083.01, Los Angeles County, California",5909,3503,22,55,1381,948
1400000US06037408302,"Census Tract 4083.02, Los Angeles County, California",3647,2490,0,47,551,559
1400000US06037408303,"Census Tract 4083.03, Los Angeles County, California",4382,3058,0,128,809,387
1400000US06037408401,"Census Tract 4084.01, Los Angeles County, California",4577,3007,0,63,920,587
1400000US06037408402,"Census Tract 4084.02, Los Angeles County, California",6367,4367,0,92,1439,469
1400000US06037408503,"Census Tract 4085.03, Los Angeles County, California",6829,4273,23,65,2228,240
1400000US06037408504,"Census Tract 4085.04, Los Angeles County, California",5393,3394,13,51,1370,565
1400000US06037408505,"Census Tract 4085.05, Los Angeles County, California",2536,1500,0,55,655,326
1400000US06037408623,"Census Tract 4086.23, Los Angeles County, California",3189,1655,9,102,1065,358
1400000US06037408624,"Census Tract 4086.24, Los Angeles County, California",3115,1629,0,8,1189,289
1400000US06037408625,"Census Tract 4086.25, Los Angeles County, California",3533,2202,11,19,1109,192
1400000US06037408626,"Census Tract 4086.26, Los Angeles County, California",3854,1312,0,54,1705,783
1400000US06037408627,"Census Tract 4086.27, Los Angeles County, California",2778,1431,0,43,1105,199
1400000US06037408628,"Census Tract 4086.28, Los Angeles County, California",5395,2485,0,58,2188,664
1400000US06037408629,"Census Tract 4086.29, Los Angeles County, California",2892,1546,0,53,976,317
1400000US06037408631,"Census Tract 4086.31, Los Angeles County, California",5079,2984,0,29,1316,750
1400000US06037408703,"Census Tract 4087.03, Los Angeles County, California",5781,2467,0,10,2716,588
1400000US06037408705,"Census Tract 4087.05, Los Angeles County, California",5759,2164,0,30,2046,1519
1400000US06037408707,"Census Tract 4087.07, Los Angeles County, California",6537,3139,6,33,2730,629
1400000US06037408722,"Census Tract 4087.22, Los Angeles County, California",4453,2210,43,0,1477,723
1400000US06037408724,"Census Tract 4087.24, Los Angeles County, California",5398,2755,0,28,718,1897
1400000US06037408725,"Census Tract 4087.25, Los Angeles County, California",6106,2826,0,17,2150,1113
1400000US06037408800,"Census Tract 4088, Los Angeles County, California",4311,3293,0,38,317,663
1400000US06037408900,"Census Tract 4089, Los Angeles County, California",5698,4790,10,0,723,175
1400000US06037409000,"Census Tract 4090, Los Angeles County, California",7440,4460,4,18,1668,1290
1400000US06037409100,"Census Tract 4091, Los Angeles County, California",5460,3154,0,60,1439,807
1400000US06037430003,"Census Tract 4300.03, Los Angeles County, California",5244,3682,0,41,1199,322
1400000US06037430004,"Census Tract 4300.04, Los Angeles County, California",2976,2012,0,22,590,352
1400000US06037430005,"Census Tract 4300.05, Los Angeles County, California",3749,2608,0,120,645,376
1400000US06037430101,"Census Tract 4301.01, Los Angeles County, California",4889,3379,12,15,1082,401
1400000US06037430102,"Census Tract 4301.02, Los Angeles County, California",4865,2704,0,0,1024,1137
1400000US06037430200,"Census Tract 4302, Los Angeles County, California",983,723,7,5,170,78
1400000US06037430301,"Census Tract 4303.01, Los Angeles County, California",4588,3813,0,14,556,205
1400000US06037430302,"Census Tract 4303.02, Los Angeles County, California",5276,4176,48,47,573,432
1400000US06037430400,"Census Tract 4304, Los Angeles County, California",4440,2386,0,59,1541,454
1400000US06037430501,"Census Tract 4305.01, Los Angeles County, California",4739,3838,0,120,574,207
1400000US06037430502,"Census Tract 4305.02, Los Angeles County, California",6514,5329,0,104,786,295
1400000US06037430600,"Census Tract 4306, Los Angeles County, California",4573,2660,0,66,1517,330
1400000US06037430701,"Census Tract 4307.01, Los Angeles County, California",5308,3430,0,70,1042,766
1400000US06037430721,"Census Tract 4307.21, Los Angeles County, California",3627,1698,0,38,1209,682
1400000US06037430723,"Census Tract 4307.23, Los Angeles County, California",4914,2921,0,31,897,1065
1400000US06037430724,"Census Tract 4307.24, Los Angeles County, California",5039,2463,126,15,1175,1260
1400000US06037430801,"Census Tract 4308.01, Los Angeles County, California",6734,3915,0,22,1637,1160
1400000US06037430802,"Census Tract 4308.02, Los Angeles County, California",4412,2032,8,62,1685,625
1400000US06037430803,"Census Tract 4308.03, Los Angeles County, California",5330,2752,0,73,1834,671
1400000US06037430901,"Census Tract 4309.01, Los Angeles County, California",4591,3154,0,32,699,706
1400000US06037430902,"Census Tract 4309.02, Los Angeles County, California",5215,3733,24,34,910,514
1400000US06037431002,"Census Tract 4310.02, Los Angeles County, California",2781,2175,0,46,421,139
1400000US06037431003,"Census Tract 4310.03, Los Angeles County, California",4645,3310,0,59,1004,272
1400000US06037431004,"Census Tract 4310.04, Los Angeles County, California",3472,2314,0,0,606,552
1400000US06037431100,"Census Tract 4311, Los Angeles County, California",6673,4700,22,28,1090,833
1400000US06037431200,"Census Tract 4312, Los Angeles County, California",6280,4098,15,77,1149,941
1400000US06037431300,"Census Tract 4313, Los Angeles County, California",2645,1884,0,34,577,150
1400000US06037431400,"Census Tract 4314, Los Angeles County, California",3913,2164,31,0,1330,388
1400000US06037431501,"Census Tract 4315.01, Los Angeles County, California",4197,2325,0,17,1252,603
1400000US06037431502,"Census Tract 4315.02, Los Angeles County, California",4310,2450,30,23,1293,514
1400000US06037431600,"Census Tract 4316, Los Angeles County, California",4072,1699,0,13,1672,688
1400000US06037431701,"Census Tract 4317.01, Los Angeles County, California",6177,2948,0,36,2503,690
1400000US06037431800,"Census Tract 4318, Los Angeles County, California",5218,2771,36,45,1578,788
1400000US06037431900,"Census Tract 4319, Los Angeles County, California",3868,1849,0,53,1434,532
1400000US06037432001,"Census Tract 4320.01, Los Angeles County, California",2330,827,0,84,1049,370
1400000US06037432002,"Census Tract 4320.02, Los Angeles County, California",4976,2484,0,0,1720,772
1400000US06037432101,"Census Tract 4321.01, Los Angeles County, California",4439,2320,0,32,1547,540
1400000US06037432102,"Census Tract 4321.02, Los Angeles County, California",5936,3108,0,75,2058,695
1400000US06037432201,"Census Tract 4322.01, Los Angeles County, California",4937,2016,0,112,1380,1429
1400000US06037432202,"Census Tract 4322.02, Los Angeles County, California",3772,1992,0,53,1300,427
1400000US06037432300,"Census Tract 4323, Los Angeles County, California",3991,2513,153,50,826,449
1400000US06037432401,"Census Tract 4324.01, Los Angeles County, California",3892,2138,0,54,955,745
1400000US06037432402,"Census Tract 4324.02, Los Angeles County, California",5758,3293,0,43,1462,960
1400000US06037432501,"Census Tract 4325.01, Los Angeles County, California",4817,2460,27,91,1586,653
1400000US06037432502,"Census Tract 4325.02, Los Angeles County, California",3718,1830,0,26,1251,611
1400000US06037432601,"Census Tract 4326.01, Los Angeles County, California",7094,4027,0,53,1948,1066
1400000US06037432602,"Census Tract 4326.02, Los Angeles County, California",4349,1859,0,68,1593,829
1400000US06037432700,"Census Tract 4327, Los Angeles County, California",5620,3333,0,64,1190,1033
1400000US06037432801,"Census Tract 4328.01, Los Angeles County, California",2501,1046,0,0,870,585
1400000US06037432802,"Census Tract 4328.02, Los Angeles County, California",5337,2633,0,61,1008,1635
1400000US06037432901,"Census Tract 4329.01, Los Angeles County, California",4044,1714,0,4,1482,844
1400000US06037432902,"Census Tract 4329.02, Los Angeles County, California",3100,1566,0,45,1177,312
1400000US06037433103,"Census Tract 4331.03, Los Angeles County, California",6836,2967,0,53,2269,1547
1400000US06037433200,"Census Tract 4332, Los Angeles County, California",5837,2995,0,12,1766,1064
1400000US06037433302,"Census Tract 4333.02, Los Angeles County, California",1590,728,15,4,344,499
1400000US06037433304,"Census Tract 4333.04, Los Angeles County, California",4237,2001,4,33,848,1351
1400000US06037433305,"Census Tract 4333.05, Los Angeles County, California",4990,2561,0,90,893,1446
1400000US06037433306,"Census Tract 4333.06, Los Angeles County, California",3222,1522,7,9,718,966
1400000US06037433307,"Census Tract 4333.07, Los Angeles County, California",2743,1162,0,29,771,781
1400000US06037433402,"Census Tract 4334.02, Los Angeles County, California",4894,2262,38,9,1091,1494
1400000US06037433403,"Census Tract 4334.03, Los Angeles County, California",4920,2480,0,14,904,1522
1400000US06037433505,"Census Tract 4335.05, Los Angeles County, California",4618,1872,0,27,1284,1435
1400000US06037433506,"Census Tract 4335.06, Los Angeles County, California",3989,1844,2,17,697,1429
1400000US06037433601,"Census Tract 4336.01, Los Angeles County, California",5477,2155,0,45,2327,950
1400000US06037433602,"Census Tract 4336.02, Los Angeles County, California",2843,1185,0,13,1094,551
1400000US06037433803,"Census Tract 4338.03, Los Angeles County, California",3218,2074,0,27,769,348
1400000US06037433804,"Census Tract 4338.04, Los Angeles County, California",4673,2570,0,9,715,1379
1400000US06037433901,"Census Tract 4339.01, Los Angeles County, California",5625,3005,0,0,1017,1603
1400000US06037433903,"Census Tract 4339.03, Los Angeles County, California",5305,2954,0,26,742,1583
1400000US06037434001,"Census Tract 4340.01, Los Angeles County, California",4315,1880,0,37,1117,1281
1400000US06037434003,"Census Tract 4340.03, Los Angeles County, California",4015,2202,45,89,752,927
1400000US06037434004,"Census Tract 4340.04, Los Angeles County, California",3050,1725,0,94,784,447
1400000US06037434100,"Census Tract 4341, Los Angeles County, California",6235,3314,8,50,1276,1587
1400000US06037460001,"Census Tract 4600.01, Los Angeles County, California",1843,1224,0,21,451,147
1400000US06037460002,"Census Tract 4600.02, Los Angeles County, California",2789,1851,30,7,632,269
1400000US06037460101,"Census Tract 4601.01, Los Angeles County, California",5817,4750,0,93,873,101
1400000US06037460200,"Census Tract 4602, Los Angeles County, California",5763,4714,0,64,645,340
1400000US06037460301,"Census Tract 4603.01, Los Angeles County, California",4581,4129,0,26,334,92
1400000US06037460302,"Census Tract 4603.02, Los Angeles County, California",4417,3534,0,8,560,315
1400000US06037460401,"Census Tract 4604.01, Los Angeles County, California",970,816,0,6,88,60
1400000US06037460501,"Census Tract 4605.01, Los Angeles County, California",5345,3954,0,33,981,377
1400000US06037460502,"Census Tract 4605.02, Los Angeles County, California",4753,3739,0,39,660,315
1400000US06037460601,"Census Tract 4606.01, Los Angeles County, California",5339,3673,31,72,1212,351
1400000US06037460700,"Census Tract 4607, Los Angeles County, California",5176,3916,0,86,875,299
1400000US06037460800,"Census Tract 4608, Los Angeles County, California",2850,2080,21,31,658,60
1400000US06037460900,"Census Tract 4609, Los Angeles County, California",6734,4637,11,43,1029,1014
1400000US06037461000,"Census Tract 4610, Los Angeles County, California",6118,4086,0,46,1203,783
1400000US06037461100,"Census Tract 4611, Los Angeles County, California",5012,3702,0,64,623,623
1400000US06037461200,"Census Tract 4612, Los Angeles County, California",4593,3809,0,69,468,247
1400000US06037461300,"Census Tract 4613, Los Angeles County, California",6506,4370,52,111,1447,526
1400000US06037461400,"Census Tract 4614, Los Angeles County, California",3028,2352,0,20,394,262
1400000US06037461501,"Census Tract 4615.01, Los Angeles County, California",3693,2615,0,28,626,424
1400000US06037461502,"Census Tract 4615.02, Los Angeles County, California",6355,4243,11,51,904,1146
1400000US06037461600,"Census Tract 4616, Los Angeles County, California",5870,3880,0,13,760,1217
1400000US06037461700,"Census Tract 4617, Los Angeles County, California",1369,1140,0,35,152,42
1400000US06037461901,"Census Tract 4619.01, Los Angeles County, California",4950,3009,7,45,705,1184
1400000US06037461902,"Census Tract 4619.02, Los Angeles County, California",1919,1158,23,41,307,390
